name,path,size,type
cacert.pem,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi,263774,file
core.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi,2840,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi,62,file
__main__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi,255,file
core.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__,1539,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__,271,file
cli,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,2748,directory
metadata,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,19474,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,353536,directory
big5freq.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,31254,file
big5prober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1757,file
chardistribution.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,9411,file
charsetgroupprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3839,file
charsetprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,5110,file
codingstatemachine.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3590,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1200,file
cp949prober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1855,file
enums.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1661,file
escprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3950,file
escsm.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,10510,file
eucjpprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3749,file
euckrfreq.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,13546,file
euckrprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1748,file
euctwfreq.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,31621,file
euctwprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1747,file
gb2312freq.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,20715,file
gb2312prober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,1754,file
hebrewprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,13838,file
jisfreq.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,25777,file
jpcntx.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,19643,file
langbulgarianmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,105697,file
langgreekmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,99571,file
langhebrewmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,98776,file
langhungarianmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,102498,file
langrussianmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,131180,file
langthaimodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,103312,file
langturkishmodel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,95946,file
latin1prober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,5370,file
mbcharsetprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3413,file
mbcsgroupprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,2012,file
mbcssm.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,25481,file
sbcharsetprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,6136,file
sbcsgroupprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,4309,file
sjisprober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3774,file
universaldetector.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,12503,file
utf8prober.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,2766,file
version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,242,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet,3271,file
chardetect.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\cli,2747,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\cli,1,file
languages.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\metadata,19474,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\metadata,0,file
big5freq.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,27174,file
big5prober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1129,file
chardistribution.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,6215,file
charsetgroupprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2256,file
charsetprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3478,file
codingstatemachine.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2905,file
cp949prober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1136,file
enums.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2643,file
escprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2628,file
escsm.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,7077,file
eucjpprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2442,file
euckrfreq.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,12058,file
euckrprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1137,file
euctwfreq.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,27178,file
euctwprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1137,file
gb2312freq.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,19102,file
gb2312prober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1145,file
hebrewprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3014,file
jisfreq.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,22130,file
jpcntx.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,37603,file
langbulgarianmodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,21805,file
langgreekmodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,20481,file
langhebrewmodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,20549,file
langrussianmodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,26353,file
langthaimodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,20725,file
langturkishmodel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,20565,file
latin1prober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2950,file
mbcharsetprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2257,file
mbcsgroupprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1126,file
mbcssm.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,15713,file
sbcharsetprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3110,file
sbcsgroupprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1695,file
sjisprober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2478,file
universaldetector.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,5826,file
utf8prober.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1987,file
version.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,434,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1895,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,21657,directory
ansi.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,2522,file
ansitowin32.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,10517,file
initialise.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,1915,file
win32.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,5404,file
winterm.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,6438,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama,239,file
ansi.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,3224,file
ansitowin32.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,7690,file
initialise.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,1706,file
win32.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,3938,file
winterm.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,4660,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,439,file
_backport,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,149051,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,103348,directory
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,41408,file
database.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,51059,file
index.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,21066,file
locators.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,52100,file
manifest.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,14811,file
markers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,4387,file
metadata.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,38962,file
resources.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,10766,file
scripts.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,17180,file
t32.exe,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,96768,file
t64.exe,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,105984,file
util.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,59845,file
version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,23391,file
w32.exe,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,90112,file
w64.exe,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,99840,file
wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,41144,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib,581,file
misc.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,971,file
shutil.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,25707,file
sysconfig.cfg,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,2617,file
sysconfig.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,26854,file
tarfile.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,92628,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\_backport,274,file
compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,32154,file
resources.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,11018,file
scripts.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,10926,file
util.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,48198,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,1052,file
filters,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,46492,directory
treeadapters,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,4170,directory
treebuilders,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,81141,directory
treewalkers,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,31819,directory
_trie,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,7090,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,249362,directory
constants.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,83464,file
html5parser.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,117186,file
serializer.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,15759,file
_ihatexml.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,16728,file
_inputstream.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,32353,file
_tokenizer.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,77040,file
_utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,4931,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib,1160,file
alphabeticalattributes.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,919,file
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,286,file
inject_meta_charset.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,2945,file
lint.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,3643,file
optionaltags.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,10588,file
sanitizer.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,26897,file
whitespace.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,1214,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\filters,0,file
genshi.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters,1715,file
sax.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters,1776,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters,679,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,26457,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,14565,file
dom.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,8925,file
etree.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,12836,file
etree_lxml.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,14766,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders,3592,file
base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\__pycache__,11312,file
etree.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\__pycache__,11817,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\__pycache__,3328,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,3994,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,7476,file
dom.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,1413,file
etree.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,4551,file
etree_lxml.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,6357,file
genshi.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,2309,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers,5719,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\__pycache__,3994,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie,4193,directory
py.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie,1775,file
_base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie,1013,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie,109,file
py.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\__pycache__,2253,file
_base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\__pycache__,1592,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\__pycache__,348,file
constants.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,66336,file
html5parser.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,91007,file
serializer.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,10809,file
_ihatexml.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,13767,file
_inputstream.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,21626,file
_tokenizer.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,39721,file
_utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,4798,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\html5lib\__pycache__,1298,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,33480,directory
codec.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,3027,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,232,file
core.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,11849,file
idnadata.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,42350,file
intranges.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,1749,file
package_data.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,21,file
uts46data.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,196224,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna,58,file
core.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,9081,file
idnadata.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,22134,file
intranges.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,1805,file
package_data.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,207,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,253,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,36470,directory
exceptions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,1081,file
ext.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,6088,file
fallback.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,38026,file
_version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,20,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack,1118,file
exceptions.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,1848,file
ext.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,6276,file
fallback.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,26722,file
